OG	GCA_000634175__GCA_000634215	GCA_000634175__GCA_000634255	GCA_000634175__GCA_000634275	GCA_000634175__GCA_000634335	GCA_000634175__GCA_000634375	GCA_000634175__GCA_000634795	GCA_000634175__GCA_000635055	GCA_000634175__GCA_000635095	GCA_000634175__GCA_000635215	GCA_000634175__GCA_000635395	GCA_000634175__GCA_000635755	GCA_000634175__GCA_003280805	GCA_000634175__GCA_003280815	GCA_000634175__GCA_902533015	GCA_000634175__GCA_902537995	GCA_000634175__GCA_902551645	GCA_000634175__GCA_902555385	GCA_000634175__GCA_902618405	GCA_000634175__GCA_902619715	GCA_000634175__GCA_902623015	GCA_000634215__GCA_000634255	GCA_000634215__GCA_000634275	GCA_000634215__GCA_000634335	GCA_000634215__GCA_000634375	GCA_000634215__GCA_000634795	GCA_000634215__GCA_000635055	GCA_000634215__GCA_000635095	GCA_000634215__GCA_000635215	GCA_000634215__GCA_000635395	GCA_000634215__GCA_000635755	GCA_000634215__GCA_003280805	GCA_000634215__GCA_003280815	GCA_000634215__GCA_902533015	GCA_000634215__GCA_902537995	GCA_000634215__GCA_902551645	GCA_000634215__GCA_902555385	GCA_000634215__GCA_902618405	GCA_000634215__GCA_902619715	GCA_000634215__GCA_902623015	GCA_000634255__GCA_000634275	GCA_000634255__GCA_000634335	GCA_000634255__GCA_000634375	GCA_000634255__GCA_000634795	GCA_000634255__GCA_000635055	GCA_000634255__GCA_000635095	GCA_000634255__GCA_000635215	GCA_000634255__GCA_000635395	GCA_000634255__GCA_000635755	GCA_000634255__GCA_003280805	GCA_000634255__GCA_003280815	GCA_000634255__GCA_902533015	GCA_000634255__GCA_902537995	GCA_000634255__GCA_902551645	GCA_000634255__GCA_902555385	GCA_000634255__GCA_902618405	GCA_000634255__GCA_902619715	GCA_000634255__GCA_902623015	GCA_000634275__GCA_000634335	GCA_000634275__GCA_000634375	GCA_000634275__GCA_000634795	GCA_000634275__GCA_000635055	GCA_000634275__GCA_000635095	GCA_000634275__GCA_000635215	GCA_000634275__GCA_000635395	GCA_000634275__GCA_000635755	GCA_000634275__GCA_003280805	GCA_000634275__GCA_003280815	GCA_000634275__GCA_902533015	GCA_000634275__GCA_902537995	GCA_000634275__GCA_902551645	GCA_000634275__GCA_902555385	GCA_000634275__GCA_902618405	GCA_000634275__GCA_902619715	GCA_000634275__GCA_902623015	GCA_000634335__GCA_000634375	GCA_000634335__GCA_000634795	GCA_000634335__GCA_000635055	GCA_000634335__GCA_000635095	GCA_000634335__GCA_000635215	GCA_000634335__GCA_000635395	GCA_000634335__GCA_000635755	GCA_000634335__GCA_003280805	GCA_000634335__GCA_003280815	GCA_000634335__GCA_902533015	GCA_000634335__GCA_902537995	GCA_000634335__GCA_902551645	GCA_000634335__GCA_902555385	GCA_000634335__GCA_902618405	GCA_000634335__GCA_902619715	GCA_000634335__GCA_902623015	GCA_000634375__GCA_000634795	GCA_000634375__GCA_000635055	GCA_000634375__GCA_000635095	GCA_000634375__GCA_000635215	GCA_000634375__GCA_000635395	GCA_000634375__GCA_000635755	GCA_000634375__GCA_003280805	GCA_000634375__GCA_003280815	GCA_000634375__GCA_902533015	GCA_000634375__GCA_902537995	GCA_000634375__GCA_902551645	GCA_000634375__GCA_902555385	GCA_000634375__GCA_902618405	GCA_000634375__GCA_902619715	GCA_000634375__GCA_902623015	GCA_000634795__GCA_000635055	GCA_000634795__GCA_000635095	GCA_000634795__GCA_000635215	GCA_000634795__GCA_000635395	GCA_000634795__GCA_000635755	GCA_000634795__GCA_003280805	GCA_000634795__GCA_003280815	GCA_000634795__GCA_902533015	GCA_000634795__GCA_902537995	GCA_000634795__GCA_902551645	GCA_000634795__GCA_902555385	GCA_000634795__GCA_902618405	GCA_000634795__GCA_902619715	GCA_000634795__GCA_902623015	GCA_000635055__GCA_000635095	GCA_000635055__GCA_000635215	GCA_000635055__GCA_000635395	GCA_000635055__GCA_000635755	GCA_000635055__GCA_003280805	GCA_000635055__GCA_003280815	GCA_000635055__GCA_902533015	GCA_000635055__GCA_902537995	GCA_000635055__GCA_902551645	GCA_000635055__GCA_902555385	GCA_000635055__GCA_902618405	GCA_000635055__GCA_902619715	GCA_000635055__GCA_902623015	GCA_000635095__GCA_000635215	GCA_000635095__GCA_000635395	GCA_000635095__GCA_000635755	GCA_000635095__GCA_003280805	GCA_000635095__GCA_003280815	GCA_000635095__GCA_902533015	GCA_000635095__GCA_902537995	GCA_000635095__GCA_902551645	GCA_000635095__GCA_902555385	GCA_000635095__GCA_902618405	GCA_000635095__GCA_902619715	GCA_000635095__GCA_902623015	GCA_000635215__GCA_000635395	GCA_000635215__GCA_000635755	GCA_000635215__GCA_003280805	GCA_000635215__GCA_003280815	GCA_000635215__GCA_902533015	GCA_000635215__GCA_902537995	GCA_000635215__GCA_902551645	GCA_000635215__GCA_902555385	GCA_000635215__GCA_902618405	GCA_000635215__GCA_902619715	GCA_000635215__GCA_902623015	GCA_000635395__GCA_000635755	GCA_000635395__GCA_003280805	GCA_000635395__GCA_003280815	GCA_000635395__GCA_902533015	GCA_000635395__GCA_902537995	GCA_000635395__GCA_902551645	GCA_000635395__GCA_902555385	GCA_000635395__GCA_902618405	GCA_000635395__GCA_902619715	GCA_000635395__GCA_902623015	GCA_000635755__GCA_003280805	GCA_000635755__GCA_003280815	GCA_000635755__GCA_902533015	GCA_000635755__GCA_902537995	GCA_000635755__GCA_902551645	GCA_000635755__GCA_902555385	GCA_000635755__GCA_902618405	GCA_000635755__GCA_902619715	GCA_000635755__GCA_902623015	GCA_003280805__GCA_003280815	GCA_003280805__GCA_902533015	GCA_003280805__GCA_902537995	GCA_003280805__GCA_902551645	GCA_003280805__GCA_902555385	GCA_003280805__GCA_902618405	GCA_003280805__GCA_902619715	GCA_003280805__GCA_902623015	GCA_003280815__GCA_902533015	GCA_003280815__GCA_902537995	GCA_003280815__GCA_902551645	GCA_003280815__GCA_902555385	GCA_003280815__GCA_902618405	GCA_003280815__GCA_902619715	GCA_003280815__GCA_902623015	GCA_902533015__GCA_902537995	GCA_902533015__GCA_902551645	GCA_902533015__GCA_902555385	GCA_902533015__GCA_902618405	GCA_902533015__GCA_902619715	GCA_902533015__GCA_902623015	GCA_902537995__GCA_902551645	GCA_902537995__GCA_902555385	GCA_902537995__GCA_902618405	GCA_902537995__GCA_902619715	GCA_902537995__GCA_902623015	GCA_902551645__GCA_902555385	GCA_902551645__GCA_902618405	GCA_902551645__GCA_902619715	GCA_902551645__GCA_902623015	GCA_902555385__GCA_902618405	GCA_902555385__GCA_902619715	GCA_902555385__GCA_902623015	GCA_902618405__GCA_902619715	GCA_902618405__GCA_902623015	GCA_902619715__GCA_902623015
OG0001049	0.0199	0	0	0	0.0200	0	0.1036	0	-	0	0	0	0	0.0193	0	0	0	0	0	0	0.0199	0.0199	0.0198	0	0.0199	0.1316	0.0199	-	0.0199	0.0199	0.0199	0.0199	0.0402	0.0199	0.0199	0.0199	0.0197	0.0199	0.0199	0	0	0.0200	0	0.1036	0	-	0	0	0	0	0.0193	0	0	0	0	0	0	0	0.0200	0	0.1036	0	-	0	0	0	0	0.0193	0	0	0	0	0	0	0.0198	0	0.1027	0	-	0	0	0	0	0.0191	0	0	0	0	0	0	0.0200	0.1318	0.0200	-	0.0200	0.0200	0.0200	0.0200	0.0403	0.0200	0.0200	0.0200	0.0198	0.0200	0.0200	0.1036	0	-	0	0	0	0	0.0193	0	0	0	0	0	0	0.1037	-	0.1036	0.1037	0.1037	0.1037	0.1246	0.1036	0.1036	0.1037	0.1026	0.1037	0.1036	-	0	0	0	0	0.0193	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0.0193	0	0	0	0	0	0	0	0	0.0193	0	0	0	0	0	0	0	0.0193	0	0	0	0	0	0	0.0193	0	0	0	0	0	0	0.0193	0.0193	0.0193	0.0191	0.0193	0.0193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001051	0.0252	-	0	-	0	0	0	0	0	0	0	0	0	0	-	0	0	0	-	0	-	0.0252	-	0.0252	0.0252	0.0252	0.0252	0.0252	0.0252	0.0252	0.0252	0.0252	0.0252	-	0.0252	0.0252	0.0252	-	0.0252	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	-	0	0	0	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	-	0	0	0	-	0	0	0	0	0	0	0	0	0	-	0	0	0	-	0	0	0	0	0	0	0	0	-	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	-	0	0	0	0	0	0	-	0	0	0	-	0	0	0	0	0	-	0	0	0	-	0	0	0	0	-	0	0	0	-	0	0	0	-	0	0	0	-	0	0	-	0	0	0	-	0	-	0	0	0	-	0	-	-	-	-	-	0	0	-	0	0	-	0	-	0	-
OG0001054	0.0173	0.0028	0	0.0028	0.0114	0.0028	0.0028	-	-	0.0028	0.0114	0.0057	0.0114	0.0086	0.0028	0	0.0114	0.0057	-	-	0.0201	0.0173	0.0145	0.0173	0.0202	0.0203	-	-	0.0203	0.0233	0.0174	0.0233	0.0204	0.0202	0.0173	0.0232	0.0174	-	-	0.0028	0.0057	0.0142	0.0057	0.0057	-	-	0.0057	0.0143	0.0086	0.0143	0.0114	0.0056	0.0028	0.0143	0.0086	-	-	0.0029	0.0114	0.0028	0.0028	-	-	0.0028	0.0114	0.0057	0.0114	0.0086	0.0028	0	0.0114	0.0057	-	-	0.0086	0.0057	0.0057	-	-	0.0057	0.0086	0.0029	0.0086	0.0058	0.0057	0.0029	0.0086	0.0029	-	-	0.0143	0.0143	-	-	0.0143	0.0172	0.0115	0.0172	0.0144	0.0142	0.0114	0.0172	0.0115	-	-	0.0057	-	-	0.0057	0.0143	0.0086	0.0143	0.0115	0.0057	0.0028	0.0143	0.0086	-	-	-	-	0.0057	0.0144	0.0086	0.0144	0.0115	0.0057	0.0028	0.0143	0.0086	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0144	0.0086	0.0144	0.0057	0.0057	0.0028	0.0143	0.0086	-	-	0.0115	0	0.0115	0.0143	0.0114	0.0173	0.0115	-	-	0.0115	0.0086	0.0086	0.0057	0.0115	0	-	-	0.0115	0.0143	0.0114	0.0173	0.0115	-	-	0.0114	0.0086	0.0144	0.0086	-	-	0.0028	0.0143	0.0086	-	-	0.0114	0.0057	-	-	0.0115	-	-	-	-	-
OG0001056	0.1583	0	0	0	0.0200	0	0	-	0	0	0.1463	0.2646	0.1463	-	0	0	-	-	0	0	0.1583	0.1583	0.1583	0.1325	0.1583	0.1583	-	0.1583	0.1583	0.1429	0.2431	0.1429	-	0.1583	0.1583	-	-	0.1583	0.1583	0	0	0.0200	0	0	-	0	0	0.1463	0.2646	0.1463	-	0	0	-	-	0	0	0	0.0200	0	0	-	0	0	0.1463	0.2646	0.1463	-	0	0	-	-	0	0	0.0200	0	0	-	0	0	0.1463	0.2646	0.1463	-	0	0	-	-	0	0	0.0200	0.0200	-	0.0200	0.0200	0.1209	0.2501	0.1209	-	0.0200	0.0200	-	-	0.0200	0.0200	0	-	0	0	0.1463	0.2646	0.1463	-	0	0	-	-	0	0	-	0	0	0.1463	0.2646	0.1463	-	0	0	-	-	0	0	-	-	-	-	-	-	-	-	-	-	-	-	0	0.1463	0.2646	0.1463	-	0	0	-	-	0	0	0.1463	0.2646	0.1463	-	0	0	-	-	0	0	0.2495	0	-	0.1463	0.1463	-	-	0.1463	0.1463	0.2495	-	0.2646	0.2646	-	-	0.2646	0.2646	-	0.1463	0.1463	-	-	0.1463	0.1463	-	-	-	-	-	-	0	-	-	0	0	-	-	0	0	-	-	-	-	-	0
OG0001061	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0.0130	-	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0.0130	-	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0.0130	-	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0.0130	-	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0.0130	-	0	0	0	-	0	0	0	0	0	0	0	0	0	0.0130	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0131	-	0	-	0	0	0	0	0	0	0	0	0	0.0130	-	-	0	0	0	0	0	0	0	0	0	0.0130	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0.0130	-	0	0	0	0	0	0	0	0.0130	-	0	0	0	0	0	0	0.0130	-	0	0	0	0	0	0.0130	-	0	0	0	0	0.0130	-	0	0	0	0.0130	-	0	0	0.0130	-	0	0.0130	-	0.0130	-	-
OG0001063	0	0	-	0	0	0	0	0	-	0	0.0401	0	-	0	0	0	-	0	0	0	0	-	0	0	0	0	0	-	0	0.0401	0	-	0	0	0	-	0	0	0	-	0	0	0	0	0	-	0	0.0401	0	-	0	0	0	-	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	-	0	0.0403	0	-	0	0	0	-	0	0	0	0	0	0	-	0	0.0401	0	-	0	0	0	-	0	0	0	0	0	-	0	0.0401	0	-	0	0	0	-	0	0	0	0	-	0	0.0401	0	-	0	0	0	-	0	0	0	-	0	0.0401	0	-	0	0	0	-	0	0	0	-	-	-	-	-	-	-	-	-	-	-	0.0401	0	-	0	0	0	-	0	0	0	0.0401	-	0.0401	0.0401	0.0401	-	0.0401	0.0401	0.0401	-	0	0	0	-	0	0	0	-	-	-	-	-	-	-	0	0	-	0	0	0	0	-	0	0	0	-	0	0	0	-	-	-	0	0	0
OG0001065	0.0152	0	0	0	0	0	-	0	-	0	0	0	0	0	0	0	0	0	0	-	0.0152	0.0152	0.0152	0.0152	0.0152	-	0.0152	-	0.0152	0.0152	0.0152	0.0152	0.0152	0.0153	0.0152	0.0152	0.0152	0.0152	-	0	0	0	0	-	0	-	0	0	0	0	0	0	0	0	0	0	-	0	0	0	-	0	-	0	0	0	0	0	0	0	0	0	0	-	0	0	-	0	-	0	0	0	0	0	0	0	0	0	0	-	0	-	0	-	0	0	0	0	0	0	0	0	0	0	-	-	0	-	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	0	0	0	-	0	0	0	0	0	-	0	0	0	0	-	0	0	0	-	0	0	-	0	-	-
OG0001067	0.0878	0	0	0.0153	0	0	0	0.0235	0	0	0.0649	0	0.0077	0	0	0	0	0	0	-	0.0878	0.0878	0.0873	0.0878	0.0878	0.0878	0.1154	0.0878	0.0878	0.1260	0.0878	0.0969	0.0878	0.0878	0.0878	0.0878	0.0878	0.0878	-	0	0.0153	0	0	0	0.0235	0	0	0.0649	0	0.0077	0	0	0	0	0	0	-	0.0153	0	0	0	0.0235	0	0	0.0649	0	0.0077	0	0	0	0	0	0	-	0.0153	0.0153	0.0153	0.0236	0.0153	0.0153	0.0821	0.0153	0.0077	0.0153	0.0153	0.0153	0.0153	0.0153	0.0153	-	0	0	0.0235	0	0	0.0649	0	0.0077	0	0	0	0	0	0	-	0	0.0235	0	0	0.0649	0	0.0077	0	0	0	0	0	0	-	0.0235	0	0	0.0649	0	0.0077	0	0	0	0	0	0	-	0.0235	0.0235	0.0923	0.0235	0.0157	0.0235	0.0235	0.0235	0.0235	0.0235	0.0235	-	0	0.0649	0	0.0077	0	0	0	0	0	0	-	0.0649	0	0.0077	0	0	0	0	0	0	-	0.0649	0.0740	0.0649	0.0649	0.0649	0.0649	0.0649	0.0649	-	0.0077	0	0	0	0	0	0	-	0.0077	0.0077	0.0077	0.0077	0.0077	0.0077	-	0	0	0	0	0	-	0	0	0	0	-	0	0	0	-	0	0	-	0	-	-
OG0001070	0	-	0	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	-	0	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	0	0	0	-	0	0	0	0	0	-	0	0	0	0	-	0	0	0	-	0	0	0	-	-	-	0	0	0
OG0001072	0.0087	0	0	0.0043	0.2022	0	0	-	0	0	0.0043	0.0043	0	0	0	0	0.0086	0.0043	-	0	0.0087	0.0087	0.0130	0.1907	0.0087	0.0087	-	0.0087	0.0087	0.0130	0.0130	0.0087	0.0087	0.0087	0.0087	0.0174	0.0130	-	0.0087	0	0.0043	0.2022	0	0	-	0	0	0.0043	0.0043	0	0	0	0	0.0086	0.0043	-	0	0.0043	0.2008	0	0	-	0	0	0.0043	0.0043	0	0	0	0	0.0086	0.0043	-	0	0.2083	0.0043	0.0043	-	0.0043	0.0043	0.0086	0.0086	0.0043	0.0043	0.0043	0.0043	0.0129	0.0086	-	0.0043	0.2022	0.2022	-	0.2022	0.2022	0.2069	0.1954	0.2022	0.2022	0.2022	0.2008	0.2126	0.1954	-	0.2022	0	-	0	0	0.0043	0.0043	0	0	0	0	0.0086	0.0043	-	0	-	0	0	0.0043	0.0043	0	0	0	0	0.0086	0.0043	-	0	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0043	0.0043	0	0	0	0	0.0086	0.0043	-	0	0.0043	0.0043	0	0	0	0	0.0086	0.0043	-	0	0.0085	0.0043	0.0043	0.0043	0.0043	0.0129	0.0085	-	0.0043	0.0043	0.0043	0.0043	0.0043	0.0129	0	-	0.0043	0	0	0	0.0086	0.0043	-	0	0	0	0.0086	0.0043	-	0	0	0.0086	0.0043	-	0	0.0086	0.0043	-	0	0.0129	-	0.0086	-	0.0043	-
OG0001073	0.5254	0.4079	0.4876	-	0.4899	0.5613	-	0.3554	0	0.2150	0.4860	-	0.4322	0.4322	0.2150	-	0.4328	0.4306	0.4332	0.2150	0.2500	0.3728	-	0.3958	0.4150	-	0.4001	0.5254	0.5377	0.3834	-	0.3471	0.3471	0.5377	-	0.3586	0.3855	0.3477	0.5377	0.2459	-	0.2705	0.2863	-	0.3301	0.4079	0.4207	0.2365	-	0.1967	0.1967	0.4207	-	0.1970	0.3460	0.1971	0.4207	-	0.0512	0.3687	-	0.3523	0.4876	0.5220	0.4384	-	0.3863	0.3863	0.5220	-	0.3866	0.3149	0.3871	0.5220	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.3444	-	0.3142	0.4899	0.4878	0.4081	-	0.3605	0.3605	0.4878	-	0.3608	0.2965	0.3612	0.4878	-	0.5016	0.5613	0.6225	0.3480	-	0.3014	0.3014	0.6225	-	0.3018	0.2720	0.3018	0.6225	-	-	-	-	-	-	-	-	-	-	-	-	-	0.3554	0.3591	0.4197	-	0.3670	0.3670	0.3591	-	0.3674	0.4221	0.3678	0.3591	0.2150	0.4860	-	0.4322	0.4322	0.2150	-	0.4328	0.4306	0.4332	0.2150	0.4320	-	0.3833	0.3833	0	-	0.3840	0.4728	0.3840	0	-	0.0299	0.0299	0.4320	-	0.0299	0.3473	0.0299	0.4320	-	-	-	-	-	-	-	-	0	0.3833	-	0	0.2987	0	0.3833	0.3833	-	0	0.2987	0	0.3833	-	0.3840	0.4728	0.3840	0	-	-	-	-	0.2991	0	0.3840	0.2993	0.4728	0.3840
OG0001074	0.0298	0	0	-	0	0	0	0	0	-	0	-	0	0	0	0	0	0	-	0	0.0295	0.0295	-	0.0295	0.0295	0.0295	0.0295	0.0295	-	0.0296	-	0.0295	0.0295	0.0295	0.0295	0.0295	0.0295	-	0.0295	0	-	0	0	0	0	0	-	0	-	0	0	0	0	0	0	-	0	-	0	0	0	0	0	-	0	-	0	0	0	0	0	0	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	-	0	-	0	0	0	0	0	0	-	0	0	0	0	-	0	-	0	0	0	0	0	0	-	0	0	0	-	0	-	0	0	0	0	0	0	-	0	0	-	0	-	0	0	0	0	0	0	-	0	-	0	-	0	0	0	0	0	0	-	0	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	-	0	-	-	-	-	-	-	-	-	0	0	0	0	0	-	0	0	0	0	0	-	0	0	0	0	-	0	0	0	-	0	0	-	0	-	0	-
OG0001078	0	0	0	0	0	0	0	0	0	0	0	0	-	0.0083	0.0081	0	0.0082	-	0.0082	-	0	0	0	0	0	0	0	0	0	0	0	-	0.0083	0.0082	0	0.0082	-	0.0082	-	0	0	0	0	0	0	0	0	0	0	-	0.0083	0.0081	0	0.0082	-	0.0082	-	0	0	0	0	0	0	0	0	0	-	0.0083	0.0081	0	0.0082	-	0.0082	-	0	0	0	0	0	0	0	0	-	0.0083	0.0082	0	0.0082	-	0.0082	-	0	0	0	0	0	0	0	-	0.0083	0.0082	0	0.0082	-	0.0082	-	0	0	0	0	0	0	-	0.0083	0.0081	0	0.0082	-	0.0082	-	0	0	0	0	0	-	0.0083	0.0081	0	0.0082	-	0.0082	-	0	0	0	0	-	0.0083	0.0082	0	0.0082	-	0.0082	-	0	0	0	-	0.0083	0.0081	0	0.0082	-	0.0082	-	0	0	-	0.0083	0.0081	0	0.0082	-	0.0082	-	0	-	0.0083	0.0082	0	0.0082	-	0.0082	-	-	0.0083	0.0082	0	0.0082	-	0.0082	-	-	-	-	-	-	-	-	0.0165	0.0083	0.0166	-	0.0165	-	0.0081	0.0163	-	0.0162	-	0.0082	-	0.0082	-	-	0.0163	-	-	-	-
OG0001081	-	-	0	0	0	0.0337	0	0	0	0	0.0339	0	-	0	0	0	-	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0.0337	0	0	0	0	0.0339	0	-	0	0	0	-	0	0	0	0	0.0337	0	0	0	0	0.0339	0	-	0	0	0	-	0	0	0	0.0337	0	0	0	0	0.0339	0	-	0	0	0	-	0	0	0	0.0337	0.0337	0.0337	0.0337	0.0717	0.0337	-	0.0337	0.0337	0.0337	-	0.0337	0.0337	0.0337	0	0	0	0.0339	0	-	0	0	0	-	0	0	0	0	0	0.0339	0	-	0	0	0	-	0	0	0	0	0.0339	0	-	0	0	0	-	0	0	0	0.0339	0	-	0	0	0	-	0	0	0	0.0339	-	0.0339	0.0339	0.0339	-	0.0339	0.0339	0.0339	-	0	0	0	-	0	0	0	-	-	-	-	-	-	-	0	0	-	0	0	0	0	-	0	0	0	-	0	0	0	-	-	-	0	0	0
OG0001089	0.1713	0	0	0	0.0391	0	0	0.0251	0	0.0258	0.0384	0	0.0384	-	0.0126	0	-	-	0	0	0.1713	0.1713	0.1713	0.1582	0.1713	0.1713	0.2029	0.1713	0.1744	0.1877	0.1713	0.1877	-	0.1882	0.1713	-	-	0.1713	0.1713	0	0	0.0391	0	0	0.0251	0	0.0258	0.0384	0	0.0384	-	0.0126	0	-	-	0	0	0	0.0391	0	0	0.0251	0	0.0258	0.0384	0	0.0384	-	0.0126	0	-	-	0	0	0.0391	0	0	0.0251	0	0.0258	0.0384	0	0.0384	-	0.0126	0	-	-	0	0	0.0391	0.0391	0.0663	0.0391	0.0672	0.0257	0.0391	0.0257	-	0.0526	0.0391	-	-	0.0391	0.0391	0	0.0251	0	0.0258	0.0384	0	0.0384	-	0.0126	0	-	-	0	0	0.0251	0	0.0258	0.0384	0	0.0384	-	0.0126	0	-	-	0	0	0.0251	0.0519	0.0647	0.0251	0.0647	-	0.0382	0.0251	-	-	0.0251	0.0251	0.0258	0.0384	0	0.0384	-	0.0126	0	-	-	0	0	0.0662	0.0258	0.0662	-	0.0128	0.0258	-	-	0.0258	0.0258	0.0384	0	-	0.0518	0.0384	-	-	0.0384	0.0384	0.0384	-	0.0126	0	-	-	0	0	-	0.0518	0.0384	-	-	0.0384	0.0384	-	-	-	-	-	-	0.0126	-	-	0.0126	0.0126	-	-	0	0	-	-	-	-	-	0
OG0001097	0.3343	0	0	0.0293	0.0293	0	0	0.0293	0	0	0.2781	0.0293	0.0605	0.0293	0	0	0.0578	0.0293	0.0293	-	0.3343	0.3343	0.2795	0.2795	0.3343	0.3343	0.2795	0.3343	0.3343	0.1846	0.2795	0.2379	0.2795	0.3343	0.3343	0.3161	0.2795	0.2795	-	0	0.0293	0.0293	0	0	0.0293	0	0	0.2781	0.0293	0.0605	0.0293	0	0	0.0578	0.0293	0.0293	-	0.0293	0.0293	0	0	0.0293	0	0	0.2781	0.0293	0.0605	0.0293	0	0	0.0578	0.0293	0.0293	-	0	0.0293	0.0293	0	0.0293	0.0293	0.2303	0	0.0293	0	0.0293	0.0293	0.0280	0	0	-	0.0293	0.0293	0	0.0293	0.0293	0.2303	0	0.0293	0	0.0293	0.0293	0.0280	0	0	-	0	0.0293	0	0	0.2781	0.0293	0.0605	0.0293	0	0	0.0578	0.0293	0.0293	-	0.0293	0	0	0.2781	0.0293	0.0605	0.0293	0	0	0.0578	0.0293	0.0293	-	0.0293	0.0293	0.2303	0	0.0293	0	0.0293	0.0293	0.0280	0	0	-	0	0.2781	0.0293	0.0605	0.0293	0	0	0.0578	0.0293	0.0293	-	0.2781	0.0293	0.0605	0.0293	0	0	0.0578	0.0293	0.0293	-	0.2303	0.2786	0.2303	0.2781	0.2781	0.2642	0.2303	0.2303	-	0.0293	0	0.0293	0.0293	0.0280	0	0	-	0.0293	0.0605	0.0605	0.0578	0.0293	0.0293	-	0.0293	0.0293	0.0280	0	0	-	0	0.0578	0.0293	0.0293	-	0.0578	0.0293	0.0293	-	0.0280	0.0280	-	0	-	-
OG0001105	0	0	0	0	0.0081	0	0	0.0081	0	0	0	0	0	-	0	0	-	-	-	0	0	0	0	0.0081	0	0	0.0081	0	0	0	0	0	-	0	0	-	-	-	0	0	0	0.0081	0	0	0.0081	0	0	0	0	0	-	0	0	-	-	-	0	0	0.0081	0	0	0.0081	0	0	0	0	0	-	0	0	-	-	-	0	0.0081	0	0	0.0081	0	0	0	0	0	-	0	0	-	-	-	0	0.0081	0.0081	0.0163	0.0081	0.0081	0.0081	0.0081	0.0081	-	0.0081	0.0081	-	-	-	0.0081	0	0.0081	0	0	0	0	0	-	0	0	-	-	-	0	0.0082	0	0	0	0	0	-	0	0	-	-	-	0	0.0081	0.0081	0.0081	0.0081	0.0081	-	0.0081	0.0081	-	-	-	0.0081	0	0	0	0	-	0	0	-	-	-	0	0	0	0	-	0	0	-	-	-	0	0	0	-	0	0	-	-	-	0	0	-	0	0	-	-	-	0	-	0	0	-	-	-	0	-	-	-	-	-	-	0	-	-	-	0	-	-	-	0	-	-	-	-	-	-
