OG	GCA_000634095__GCA_003210175	GCA_000634095__GCA_003213315	GCA_000634095__GCA_003278775	GCA_000634095__GCA_003280965	GCA_000634095__GCA_902521125	GCA_000634095__GCA_902532695	GCA_000634095__GCA_902539515	GCA_000634095__GCA_902543475	GCA_000634095__GCA_902580925	GCA_000634095__GCA_902595155	GCA_000634095__GCA_902596215	GCA_000634095__GCA_902611085	GCA_000634095__GCA_902614405	GCA_000634095__GCA_902614465	GCA_000634095__GCA_902616055	GCA_000634095__GCA_902621495	GCA_000634095__GCA_902624115	GCA_003210175__GCA_003213315	GCA_003210175__GCA_003278775	GCA_003210175__GCA_003280965	GCA_003210175__GCA_902521125	GCA_003210175__GCA_902532695	GCA_003210175__GCA_902539515	GCA_003210175__GCA_902543475	GCA_003210175__GCA_902580925	GCA_003210175__GCA_902595155	GCA_003210175__GCA_902596215	GCA_003210175__GCA_902611085	GCA_003210175__GCA_902614405	GCA_003210175__GCA_902614465	GCA_003210175__GCA_902616055	GCA_003210175__GCA_902621495	GCA_003210175__GCA_902624115	GCA_003213315__GCA_003278775	GCA_003213315__GCA_003280965	GCA_003213315__GCA_902521125	GCA_003213315__GCA_902532695	GCA_003213315__GCA_902539515	GCA_003213315__GCA_902543475	GCA_003213315__GCA_902580925	GCA_003213315__GCA_902595155	GCA_003213315__GCA_902596215	GCA_003213315__GCA_902611085	GCA_003213315__GCA_902614405	GCA_003213315__GCA_902614465	GCA_003213315__GCA_902616055	GCA_003213315__GCA_902621495	GCA_003213315__GCA_902624115	GCA_003278775__GCA_003280965	GCA_003278775__GCA_902521125	GCA_003278775__GCA_902532695	GCA_003278775__GCA_902539515	GCA_003278775__GCA_902543475	GCA_003278775__GCA_902580925	GCA_003278775__GCA_902595155	GCA_003278775__GCA_902596215	GCA_003278775__GCA_902611085	GCA_003278775__GCA_902614405	GCA_003278775__GCA_902614465	GCA_003278775__GCA_902616055	GCA_003278775__GCA_902621495	GCA_003278775__GCA_902624115	GCA_003280965__GCA_902521125	GCA_003280965__GCA_902532695	GCA_003280965__GCA_902539515	GCA_003280965__GCA_902543475	GCA_003280965__GCA_902580925	GCA_003280965__GCA_902595155	GCA_003280965__GCA_902596215	GCA_003280965__GCA_902611085	GCA_003280965__GCA_902614405	GCA_003280965__GCA_902614465	GCA_003280965__GCA_902616055	GCA_003280965__GCA_902621495	GCA_003280965__GCA_902624115	GCA_902521125__GCA_902532695	GCA_902521125__GCA_902539515	GCA_902521125__GCA_902543475	GCA_902521125__GCA_902580925	GCA_902521125__GCA_902595155	GCA_902521125__GCA_902596215	GCA_902521125__GCA_902611085	GCA_902521125__GCA_902614405	GCA_902521125__GCA_902614465	GCA_902521125__GCA_902616055	GCA_902521125__GCA_902621495	GCA_902521125__GCA_902624115	GCA_902532695__GCA_902539515	GCA_902532695__GCA_902543475	GCA_902532695__GCA_902580925	GCA_902532695__GCA_902595155	GCA_902532695__GCA_902596215	GCA_902532695__GCA_902611085	GCA_902532695__GCA_902614405	GCA_902532695__GCA_902614465	GCA_902532695__GCA_902616055	GCA_902532695__GCA_902621495	GCA_902532695__GCA_902624115	GCA_902539515__GCA_902543475	GCA_902539515__GCA_902580925	GCA_902539515__GCA_902595155	GCA_902539515__GCA_902596215	GCA_902539515__GCA_902611085	GCA_902539515__GCA_902614405	GCA_902539515__GCA_902614465	GCA_902539515__GCA_902616055	GCA_902539515__GCA_902621495	GCA_902539515__GCA_902624115	GCA_902543475__GCA_902580925	GCA_902543475__GCA_902595155	GCA_902543475__GCA_902596215	GCA_902543475__GCA_902611085	GCA_902543475__GCA_902614405	GCA_902543475__GCA_902614465	GCA_902543475__GCA_902616055	GCA_902543475__GCA_902621495	GCA_902543475__GCA_902624115	GCA_902580925__GCA_902595155	GCA_902580925__GCA_902596215	GCA_902580925__GCA_902611085	GCA_902580925__GCA_902614405	GCA_902580925__GCA_902614465	GCA_902580925__GCA_902616055	GCA_902580925__GCA_902621495	GCA_902580925__GCA_902624115	GCA_902595155__GCA_902596215	GCA_902595155__GCA_902611085	GCA_902595155__GCA_902614405	GCA_902595155__GCA_902614465	GCA_902595155__GCA_902616055	GCA_902595155__GCA_902621495	GCA_902595155__GCA_902624115	GCA_902596215__GCA_902611085	GCA_902596215__GCA_902614405	GCA_902596215__GCA_902614465	GCA_902596215__GCA_902616055	GCA_902596215__GCA_902621495	GCA_902596215__GCA_902624115	GCA_902611085__GCA_902614405	GCA_902611085__GCA_902614465	GCA_902611085__GCA_902616055	GCA_902611085__GCA_902621495	GCA_902611085__GCA_902624115	GCA_902614405__GCA_902614465	GCA_902614405__GCA_902616055	GCA_902614405__GCA_902621495	GCA_902614405__GCA_902624115	GCA_902614465__GCA_902616055	GCA_902614465__GCA_902621495	GCA_902614465__GCA_902624115	GCA_902616055__GCA_902621495	GCA_902616055__GCA_902624115	GCA_902621495__GCA_902624115
OG0001361	0	0.0556	0.0368	0.0586	0.0556	0	0.0556	0.0556	0.0372	0	0.0556	-	0	0.0556	-	-	0	0.0556	0.0368	0.0586	0.0556	0	0.0556	0.0556	0.0372	0	0.0556	-	0	0.0556	-	-	0	0.0176	0.0370	0	0.0556	0	0	0.0178	0.0556	0	-	0.0556	0	-	-	0.0556	0.0184	0.0176	0.0368	0.0176	0.0176	0	0.0368	0.0176	-	0.0368	0.0176	-	-	0.0368	0.0370	0.0586	0.0370	0.0370	0.0186	0.0586	0.0370	-	0.0586	0.0370	-	-	0.0586	0.0556	0	0	0.0178	0.0556	0	-	0.0556	0	-	-	0.0556	0.0556	0.0556	0.0372	0	0.0556	-	0	0.0556	-	-	0	0	0.0178	0.0556	0	-	0.0556	0	-	-	0.0556	0.0178	0.0556	0	-	0.0556	0	-	-	0.0556	0.0372	0.0178	-	0.0372	0.0178	-	-	0.0372	0.0556	-	0	0.0556	-	-	0	-	0.0556	0	-	-	0.0556	-	-	-	-	-	0.0556	-	-	0	-	-	0.0556	-	-	-
OG0001363	0	0	0	0	-	0.0498	0	0	-	0	-	0	0	-	0	0.0162	0	0	0	0	-	0.0495	0	0	-	0	-	0	0	-	0	0.0161	0	0	0	-	0.0495	0	0	-	0	-	0	0	-	0	0.0161	0	0	-	0.0495	0	0	-	0	-	0	0	-	0	0.0161	0	-	0.0495	0	0	-	0	-	0	0	-	0	0.0161	0	-	-	-	-	-	-	-	-	-	-	-	-	0.0495	0.0495	-	0.0495	-	0.0495	0.0498	-	0.0495	0.0666	0.0495	0	-	0	-	0	0	-	0	0.0161	0	-	0	-	0	0	-	0	0.0161	0	-	-	-	-	-	-	-	-	-	0	0	-	0	0.0161	0	-	-	-	-	-	-	0	-	0	0.0161	0	-	0	0.0162	0	-	-	-	0.0161	0	0.0161
OG0001367	0	0.0567	0	0.0974	0.0567	0	-	-	0	-	-	0.0567	-	0.0564	0	0.0596	0	0.0567	0	0.0974	0.0567	0	-	-	0	-	-	0.0567	-	0.0564	0	0.0596	0	0.0567	0.1610	0	0.0567	-	-	0.0567	-	-	0	-	0	0.0567	0.1218	0.0567	0.0974	0.0567	0	-	-	0	-	-	0.0567	-	0.0564	0	0.0596	0	0.1610	0.0974	-	-	0.0974	-	-	0.1611	-	0.1602	0.0974	0.1756	0.0974	0.0567	-	-	0.0567	-	-	0	-	0	0.0567	0.1218	0.0567	-	-	0	-	-	0.0567	-	0.0564	0	0.0596	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0567	-	0.0564	0	0.0596	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0567	0.1219	0.0567	-	-	-	-	0.0564	0.1212	0.0564	0.0596	0	0.0596
OG0001370	0	0.0169	0	0	-	0	0.0169	0.0169	0	0	-	0.0169	0	-	0.0169	0.0679	0	0.0169	0	0	-	0	0.0169	0.0169	0	0	-	0.0169	0	-	0.0169	0.0679	0	0.0169	0.0169	-	0.0169	0	0	0.0169	0.0169	-	0	0.0169	-	0	0.0850	0.0169	0	-	0	0.0169	0.0169	0	0	-	0.0169	0	-	0.0169	0.0679	0	-	0	0.0169	0.0169	0	0	-	0.0169	0	-	0.0169	0.0679	0	-	-	-	-	-	-	-	-	-	-	-	-	0.0169	0.0169	0	0	-	0.0169	0	-	0.0169	0.0679	0	0	0.0169	0.0169	-	0	0.0169	-	0	0.0850	0.0169	0.0169	0.0169	-	0	0.0169	-	0	0.0850	0.0169	0	-	0.0169	0	-	0.0169	0.0679	0	-	0.0169	0	-	0.0169	0.0679	0	-	-	-	-	-	-	0.0169	-	0	0.0850	0.0169	-	0.0169	0.0679	0	-	-	-	0.0850	0.0169	0.0679
OG0001371	0.0122	-	0.1124	0.0185	0.0248	0.0185	0.0248	0.0248	0.0122	0.0122	0.0248	0.0184	-	0.0248	0.0246	0.0844	0.0122	-	0.0972	0.0060	0.0121	0.0060	0.0121	0.0121	0	0	0.0121	0.0060	-	0.0121	0.0120	0.0700	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.1052	0.0980	0.1050	0.0980	0.0980	0.0972	0.0972	0.0980	0.1047	-	0.0980	0.1113	0.1194	0.0972	0.0184	0.0122	0.0184	0.0184	0.0060	0.0060	0.0184	0.0122	-	0.0184	0.0182	0.0776	0.0060	0.0184	0	0	0.0121	0.0121	0	0.0061	-	0	0.0121	0.0706	0.0121	0.0184	0.0184	0.0060	0.0060	0.0184	0.0121	-	0.0184	0.0182	0.0774	0.0060	0	0.0121	0.0121	0	0.0061	-	0	0.0121	0.0706	0.0121	0.0121	0.0121	0	0.0061	-	0	0.0121	0.0706	0.0121	0	0.0121	0.0060	-	0.0121	0.0120	0.0700	0	0.0121	0.0060	-	0.0121	0.0120	0.0700	0	0.0061	-	0	0.0121	0.0706	0.0121	-	0.0061	0.0060	0.0772	0.0060	-	-	-	-	0.0121	0.0706	0.0121	0.0837	0.0120	0.0700
OG0001376	0.0057	0.0171	-	0.0057	0.0171	0	-	0.0230	-	0	0.0171	-	-	0.0171	0.0230	0	0	0.0228	-	0.0114	0.0228	0.0057	-	0.0287	-	0.0057	0.0228	-	-	0.0227	0.0288	0.0057	0.0057	-	0.0230	0.0113	0.0171	-	0.0171	-	0.0171	0.0113	-	-	0.0113	0.0057	0.0171	0.0171	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0114	0.0057	-	0.0171	-	0.0057	0.0114	-	-	0.0170	0.0289	0.0057	0.0057	0.0171	-	0.0056	-	0.0171	0	-	-	0.0056	0.0171	0.0171	0.0171	-	0.0230	-	0	0.0171	-	-	0.0171	0.0230	0	0	-	-	-	-	-	-	-	-	-	-	-	0.0230	0.0056	-	-	0.0113	0.0229	0.0230	0.0230	-	-	-	-	-	-	-	-	0.0171	-	-	0.0171	0.0230	0	0	-	-	0.0056	0.0171	0.0171	0.0171	-	-	-	-	-	-	-	-	-	0.0170	0.0171	0.0171	0.0230	0.0230	0
OG0001378	0	0.0283	0	0	0.0283	0	0.0283	-	0.0437	0	0.0283	-	0	-	0.0283	0.0283	-	0.0283	0	0	0.0283	0	0.0283	-	0.0437	0	0.0283	-	0	-	0.0283	0.0283	-	0.0283	0.0283	0	0.0283	0	-	0.0442	0.0283	0	-	0.0283	-	0	0	-	0	0.0283	0	0.0283	-	0.0437	0	0.0283	-	0	-	0.0283	0.0283	-	0.0283	0	0.0283	-	0.0437	0	0.0283	-	0	-	0.0283	0.0283	-	0.0283	0	-	0.0442	0.0283	0	-	0.0283	-	0	0	-	0.0283	-	0.0437	0	0.0283	-	0	-	0.0283	0.0283	-	-	0.0442	0.0283	0	-	0.0283	-	0	0	-	-	-	-	-	-	-	-	-	-	0.0437	0.0442	-	0.0437	-	0.0442	0.0442	-	0.0283	-	0	-	0.0283	0.0283	-	-	0.0283	-	0	0	-	-	-	-	-	-	-	0.0283	0.0283	-	-	-	-	0	-	-
OG0001379	0	0	0	0	-	0	0	0.0123	-	-	0	0	0	0	0	-	0	0	0	0	-	0	0	0.0123	-	-	0	0	0	0	0	-	0	0	0	-	0	0	0.0123	-	-	0	0	0	0	0	-	0	0	-	0	0	0.0123	-	-	0	0	0	0	0	-	0	-	0	0	0.0123	-	-	0	0	0	0	0	-	0	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0123	-	-	0	0	0	0	0	-	0	0.0123	-	-	0	0	0	0	0	-	0	-	-	0.0123	0.0123	0.0123	0.0123	0.0123	-	0.0123	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	-	0	0	0	0	-	0	0	0	-	0	0	-	0	-	0	-
OG0001381	0.0137	0.0280	-	0	0.0280	0.0275	0.0280	-	-	0.0137	0.0280	0.0280	-	-	0.0431	0.0415	0.0137	0.0137	-	0.0137	0.0137	0.0134	0.0137	-	-	0	0.0137	0.0137	-	-	0.0280	0.0270	0	-	0.0280	0	0.0275	0	-	-	0.0137	0	0	-	-	0.0141	0.0136	0.0137	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0280	0.0275	0.0280	-	-	0.0137	0.0280	0.0280	-	-	0.0431	0.0415	0.0137	0.0275	0	-	-	0.0137	0	0	-	-	0.0141	0.0136	0.0137	0.0275	-	-	0.0134	0.0275	0.0275	-	-	0.0423	0.0407	0.0134	-	-	0.0137	0	0	-	-	0.0141	0.0136	0.0137	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0137	0.0137	-	-	0.0280	0.0270	0	0	-	-	0.0141	0.0136	0.0137	-	-	0.0141	0.0136	0.0137	-	-	-	-	-	-	-	0.0278	0.0280	0.0270
OG0001382	-	0.0167	-	0.0167	0.0167	0.0166	0.0167	-	0.0167	0.0167	-	0.0167	0	0.0167	0.0167	0.0344	0.0167	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	-	0	0	-	0	0.0167	0	0	0.0173	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	-	0	0	-	0	0.0167	0	0	0.0173	0	0	0	-	0	0	-	0	0.0167	0	0	0.0173	0	0	-	0	0	-	0	0.0166	0	0	0.0172	0	-	0	0	-	0	0.0167	0	0	0.0173	0	-	-	-	-	-	-	-	-	-	0	-	0	0.0167	0	0	0.0173	0	-	0	0.0167	0	0	0.0173	0	-	-	-	-	-	-	0.0167	0	0	0.0173	0	0.0167	0.0167	0.0344	0.0167	0	0.0173	0	0.0173	0	0.0173
OG0001385	0	0.0437	0.0437	0.0437	0.0437	0	0.0437	0.0437	0.0437	0	0.0437	-	0	0.0437	-	-	0	0.0437	0.0437	0.0437	0.0437	0	0.0437	0.0437	0.0437	0	0.0437	-	0	0.0437	-	-	0	0	0	0	0.0437	0	0	0	0.0437	0	-	0.0437	0	-	-	0.0437	0	0	0.0437	0	0	0	0.0437	0	-	0.0437	0	-	-	0.0437	0	0.0437	0	0	0	0.0437	0	-	0.0437	0	-	-	0.0437	0.0437	0	0	0	0.0437	0	-	0.0437	0	-	-	0.0437	0.0437	0.0437	0.0437	0	0.0437	-	0	0.0437	-	-	0	0	0	0.0437	0	-	0.0437	0	-	-	0.0437	0	0.0437	0	-	0.0437	0	-	-	0.0437	0.0437	0	-	0.0437	0	-	-	0.0437	0.0437	-	0	0.0437	-	-	0	-	0.0437	0	-	-	0.0437	-	-	-	-	-	0.0437	-	-	0	-	-	0.0437	-	-	-
OG0001389	0.0096	0	0.0096	0.0193	0.0098	0.0096	0	0.0098	0	0.0096	-	-	-	-	0.0096	-	0.0096	0.0096	0	0.0291	0.0196	0	0.0096	0.0196	0.0096	0	-	-	-	-	0.0192	-	0	0.0096	0.0193	0.0098	0.0096	0	0.0098	0	0.0096	-	-	-	-	0.0096	-	0.0096	0.0291	0.0196	0	0.0096	0.0196	0.0096	0	-	-	-	-	0.0192	-	0	0.0296	0.0291	0.0193	0.0296	0.0193	0.0291	-	-	-	-	0.0290	-	0.0291	0.0196	0.0098	0	0.0098	0.0196	-	-	-	-	0.0195	-	0.0196	0.0096	0.0196	0.0096	0	-	-	-	-	0.0192	-	0	0.0098	0	0.0096	-	-	-	-	0.0096	-	0.0096	0.0098	0.0196	-	-	-	-	0.0195	-	0.0196	0.0096	-	-	-	-	0.0096	-	0.0096	-	-	-	-	0.0192	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0192	-
OG0001395	0	0.0153	0	0	-	0	0.0153	0.0153	-	0	0.0153	0.0153	0	0.0153	0.0234	-	0	0.0153	0	0	-	0	0.0153	0.0153	-	0	0.0153	0.0153	0	0.0153	0.0234	-	0	0.0153	0.0153	-	0.0153	0	0	-	0.0153	0	0	0.0153	0	0.0077	-	0.0153	0	-	0	0.0153	0.0153	-	0	0.0153	0.0153	0	0.0153	0.0234	-	0	-	0	0.0153	0.0153	-	0	0.0153	0.0153	0	0.0153	0.0234	-	0	-	-	-	-	-	-	-	-	-	-	-	-	0.0153	0.0153	-	0	0.0153	0.0153	0	0.0153	0.0235	-	0	0	-	0.0153	0	0	0.0153	0	0.0077	-	0.0153	-	0.0153	0	0	0.0153	0	0.0077	-	0.0153	-	-	-	-	-	-	-	-	0.0153	0.0153	0	0.0153	0.0234	-	0	0	0.0153	0	0.0077	-	0.0153	0.0153	0	0.0077	-	0.0153	0.0153	0.0234	-	0	0.0077	-	0.0153	-	0.0234	-
OG0001396	0	-	-	0	0	0	0	0	0	0	0	0	0	-	0	0.0350	0	-	-	0	0	0	0	0	0	0	0	0	0	-	0	0.0350	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	-	0	0.0351	0	0	0	0	0	0	0	0	0	-	0	0.0351	0	0	0	0	0	0	0	0	-	0	0.0350	0	0	0	0	0	0	0	-	0	0.0351	0	0	0	0	0	0	-	0	0.0351	0	0	0	0	0	-	0	0.0351	0	0	0	0	-	0	0.0350	0	0	0	-	0	0.0351	0	0	-	0	0.0351	0	-	0	0.0350	0	-	-	-	0.0351	0	0.0350
OG0001398	0.0144	0.0143	0	0	0.0143	-	-	0.0143	-	0.0144	0.0143	0.0143	-	-	0.0143	0.0618	0.0144	0.0292	0.0144	0.0144	0.0292	-	-	0.0292	-	0	0.0292	0.0292	-	-	0.0292	0.0787	0	0.0143	0.0143	0	-	-	0	-	0.0292	0	0	-	-	0	0.0454	0.0292	0	0.0143	-	-	0.0143	-	0.0144	0.0143	0.0143	-	-	0.0143	0.0618	0.0144	0.0143	-	-	0.0143	-	0.0144	0.0143	0.0143	-	-	0.0143	0.0619	0.0144	-	-	0	-	0.0292	0	0	-	-	0	0.0454	0.0292	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0292	0	0	-	-	0	0.0454	0.0292	-	-	-	-	-	-	-	-	0.0292	0.0292	-	-	0.0292	0.0787	0	0	-	-	0	0.0454	0.0292	-	-	0	0.0454	0.0292	-	-	-	-	-	-	-	0.0454	0.0292	0.0787
OG0001399	0	0	-	0	0	-	-	0	0	0	0	0	0	0	-	0.0146	0	0	-	0	0	-	-	0	0	0	0	0	0	0	-	0.0146	0	-	0	0	-	-	0	0	0	0	0	0	0	-	0.0146	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	0	0	0	0	0	0	0	-	0.0146	0	-	-	0	0	0	0	0	0	0	-	0.0146	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	-	0.0146	0	0	0	0	0	0	-	0.0146	0	0	0	0	0	-	0.0146	0	0	0	0	-	0.0146	0	0	0	-	0.0146	0	0	-	0.0146	0	-	0.0146	0	-	-	0.0146
OG0001400	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0088	-	0.0177	0.0088	0.0088	0.0088	-	-	0	0.0088	0.7059	0.0088	0.0088	0.0088	0.6865	0	-	0.0089	0	0	0	-	-	0.0088	0	0.6860	0	0	0	0.6672	0.0088	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0089	0.0089	0.0089	-	-	0.0177	0.0089	0.7102	0.0089	0.0089	0.0089	0.6911	0.0177	0	0	-	-	0.0088	0	0.6860	0	0	0	0.6672	0.0088	0	-	-	0.0088	0	0.6861	0	0	0	0.6674	0.0088	-	-	0.0088	0	0.6860	0	0	0	0.6672	0.0088	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0088	0.7059	0.0088	0.0088	0.0088	0.6865	0	0.6860	0	0	0	0.6672	0.0088	0.6871	0.6860	0.6860	0.0101	0.7059	0	0	0.6683	0.0088	0	0.6672	0.0088	0.6672	0.0088	0.6865
OG0001401	-	0.0213	-	0.0213	0.0214	0.0434	-	-	0	0.0433	0.0214	-	0	0.0214	0.0214	0.0679	0.0663	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0.0211	-	-	0.0213	0.0210	0	-	0.0213	0	0	0.0436	0.0430	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0211	-	-	0.0213	0.0210	0	-	0.0213	0	0	0.0436	0.0430	0.0212	-	-	0.0214	0.0211	0	-	0.0214	0	0	0.0438	0.0432	-	-	0.0434	0	0.0212	-	0.0434	0.0212	0.0212	0.0665	0.0212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0433	0.0214	-	0	0.0214	0.0214	0.0679	0.0663	0.0211	-	0.0433	0.0211	0.0211	0.0662	0.0211	-	0.0214	0	0	0.0438	0.0432	-	-	-	-	-	0.0214	0.0214	0.0679	0.0663	0	0.0438	0.0432	0.0438	0.0432	0.0905
OG0001402	0	0.0753	0.1133	0.0754	0.1274	-	0.0753	0.1274	0.1208	0	0.0753	-	0	0.0753	-	-	0	0.0753	0.1133	0.0754	0.1274	-	0.0753	0.1274	0.1208	0	0.0753	-	0	0.0753	-	-	0	0.0391	0	0.0409	-	0	0.0409	0.0417	0.0753	0	-	0.0753	0	-	-	0.0753	0.0391	0.0848	-	0.0391	0.0848	0.0837	0.1133	0.0391	-	0.1133	0.0391	-	-	0.1133	0.0409	-	0	0.0409	0.0418	0.0754	0	-	0.0754	0	-	-	0.0754	-	0.0409	0	0.0914	0.1274	0.0409	-	0.1274	0.0409	-	-	0.1274	-	-	-	-	-	-	-	-	-	-	-	0.0409	0.0417	0.0753	0	-	0.0753	0	-	-	0.0753	0.0914	0.1274	0.0409	-	0.1274	0.0409	-	-	0.1274	0.1208	0.0417	-	0.1208	0.0417	-	-	0.1208	0.0753	-	0	0.0753	-	-	0	-	0.0753	0	-	-	0.0753	-	-	-	-	-	0.0753	-	-	0	-	-	0.0753	-	-	-
OG0001404	0.0110	0.0055	0.0054	0.0055	-	0.0054	0.0055	0.0055	-	-	0.0055	0.0054	0	0.0055	0.0054	-	0.0110	0.0054	0.0054	0.0054	-	0.0054	0.0054	0.0054	-	-	0.0054	0.0054	0.0110	0.0054	0.0054	-	0	0	0	-	0	0	0	-	-	0	0	0.0055	0	0	-	0.0054	0	-	0	0	0	-	-	0	0	0.0054	0	0	-	0.0054	-	0	0	0	-	-	0	0	0.0055	0	0	-	0.0054	-	-	-	-	-	-	-	-	-	-	-	-	0	0	-	-	0	0	0.0054	0	0	-	0.0054	0	-	-	0	0	0.0055	0	0	-	0.0054	-	-	0	0	0.0055	0	0	-	0.0054	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0055	0	0	-	0.0054	0.0054	0	0	-	0.0054	0.0055	0.0054	-	0.0110	0	-	0.0054	-	0.0054	-
OG0001405	0.0227	-	0.0520	0.0168	0.0287	0.0518	0.0227	0.0227	-	0.0227	0.0227	0.4942	-	0.0285	0.0226	0.1082	0.0227	-	0.0404	0.0169	0.0288	0.0460	0.0228	0.0228	-	0	0.0228	0.4678	-	0.0287	0.0227	0.1028	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0460	0.0590	0.0641	0.0525	0.0525	-	0.0404	0.0525	0.5158	-	0.0586	0.0522	0.0965	0.0404	0.0228	0.0459	0.0169	0.0169	-	0.0169	0.0169	0.4825	-	0.0226	0.0168	0.1019	0.0169	0.0525	0.0057	0.0057	-	0.0288	0.0057	0.5175	-	0.0114	0.0057	0.1098	0.0288	0.0523	0.0523	-	0.0460	0.0523	0.5433	-	0.0583	0.0520	0.1079	0.0460	0	-	0.0228	0	0.5015	-	0.0057	0	0.1095	0.0228	-	0.0228	0	0.5015	-	0.0057	0	0.1095	0.0228	-	-	-	-	-	-	-	-	0.0228	0.4678	-	0.0287	0.0227	0.1028	0	0.5015	-	0.0057	0	0.1095	0.0228	-	0.4996	0.4963	0.5237	0.4678	-	-	-	-	0.0056	0.1090	0.0287	0.1087	0.0227	0.1028
OG0001411	0.0115	0.0115	0.0117	0.0116	-	0.0233	0.0115	0.0115	-	-	0.0115	0.0115	0	0.0115	0.0228	-	0.0115	0	0	0.0230	-	0.0114	0	0	-	-	0	0	0.0115	0	0.0111	-	0	0	0.0230	-	0.0114	0	0	-	-	0	0	0.0115	0	0.0111	-	0	0.0233	-	0.0115	0	0	-	-	0	0	0.0117	0	0.0113	-	0	-	0.0348	0.0230	0.0230	-	-	0.0230	0.0229	0.0116	0.0230	0.0342	-	0.0230	-	-	-	-	-	-	-	-	-	-	-	-	0.0114	0.0114	-	-	0.0114	0.0113	0.0233	0.0114	0.0225	-	0.0114	0	-	-	0	0	0.0115	0	0.0111	-	0	-	-	0	0	0.0115	0	0.0111	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0115	0	0.0111	-	0	0.0115	0	0.0111	-	0	0.0115	0.0228	-	0.0115	0.0111	-	0	-	0.0111	-
OG0001413	0	-	-	0	0.0338	-	0.0338	0.0338	0	0	0.0338	0	0	-	0.0338	0	-	-	-	0	0.0338	-	0.0338	0.0338	0	0	0.0338	0	0	-	0.0338	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0336	-	0.0336	0.0336	0	0	0.0336	0	0	-	0.0336	0	-	-	0	0	0.0338	0.0338	0	0.0336	0.0338	-	0	0.0338	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0338	0.0338	0	0.0336	0.0338	-	0	0.0338	-	0.0338	0.0338	0	0.0336	0.0338	-	0	0.0338	-	0	0.0338	0	0	-	0.0338	0	-	0.0338	0	0	-	0.0338	0	-	0.0336	0.0338	-	0	0.0338	-	0	-	0.0336	0	-	-	0.0338	0	-	-	-	-	0.0338	-	-
OG0001414	0.0739	-	-	0	0.0234	0.0717	0.0234	0.0234	0.0225	0.0734	0.0234	0.3267	-	0.0234	0.0234	0.0739	-	-	-	0.0741	0.0500	0.1054	0.0500	0.0500	0.1019	0	0.0500	0.4021	-	0.0500	0.0500	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0235	0.0720	0.0235	0.0235	0.0226	0.0737	0.0235	0.3283	-	0.0235	0.0235	0.0741	-	0.0491	0	0	0.0476	0.0496	0	0.3038	-	0	0	0.0500	-	0.0491	0.0491	0.0472	0.1046	0.0491	0.3405	-	0.0491	0.0491	0.1054	-	0	0.0476	0.0496	0	0.3038	-	0	0	0.0500	-	0.0476	0.0496	0	0.3038	-	0	0	0.0500	-	0.1011	0.0476	0.3264	-	0.0476	0.0476	0.1019	-	0.0496	0.3985	-	0.0496	0.0496	0	-	0.3038	-	0	0	0.0500	-	-	0.3038	0.3038	0.4021	-	-	-	-	-	0	0.0500	-	0.0500	-	-
